TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
40,2035,Friday,2460001003,1,GROCERY DRY GOODS,4253
40,2035,Friday,32390000361,1,PHARMACY OTC,1121
40,2035,Friday,4011,1,PRODUCE,5501
40,2035,Friday,3940001774,1,GROCERY DRY GOODS,2839
40,2035,Friday,68113168757,1,PHARMACY OTC,3534
40,2035,Friday,2570070568,1,HOUSEHOLD CHEMICALS/SUPP,5510
40,2035,Friday,8037601568,1,PHARMACY OTC,3715
40,2035,Friday,31254703423,1,PERSONAL CARE,3090
40,2035,Friday,3600038531,1,PHARMACY OTC,5520
40,2035,Friday,5100020373,1,GROCERY DRY GOODS,3122
40,2035,Friday,68113168762,1,PHARMACY OTC,3533
7,2062,Friday,20966500000,1,SERVICE DELI,7010
7,2062,Friday,68113107095,1,BAKERY,4010
7,2062,Friday,68113109896,1,BAKERY,4010
41,2077,Friday,5087580846,1,COOK AND DINE,503
41,2077,Friday,3916136908,1,SHOES,8704
41,2077,Friday,2260099892,1,PERSONAL CARE,1414
41,2077,Friday,64541681272,1,CELEBRATION,6
41,2077,Friday,3600011067,1,PHARMACY OTC,278
24,2093,Friday,2779426664,1,HOME DECOR,1428
24,2093,Friday,1538804979,1,COOK AND DINE,2517
24,2093,Friday,9404601102,1,COOK AND DINE,3744
24,2093,Friday,1089255919,1,HOME DECOR,519
999,2122,Friday,60538807734,1,FINANCIAL SERVICES,285
999,2122,Friday,68113111868,1,FINANCIAL SERVICES,284
8,2138,Friday,5410722101,1,PRODUCE,3108
8,2138,Friday,7874234728,1,HOUSEHOLD CHEMICALS/SUPP,140
8,2186,Friday,1200000131,1,DSD GROCERY,9547
999,2203,Friday,88177602037,1,JEWELRY AND SUNGLASSES,38
999,2203,Friday,1467143517,-1,BRAS & SHAPEWEAR,2812
8,2209,Friday,980000761,1,IMPULSE MERCHANDISE,145
8,2209,Friday,4147,1,PRODUCE,1264
8,2209,Friday,4900001464,1,DSD GROCERY,9538
9,2212,Friday,2430086595,1,COMM BREAD,2286
9,2212,Friday,6444220133,1,TOYS,1025
7,2237,Friday,20108800000,1,SERVICE DELI,8014
38,2258,Friday,4400003214,2,IMPULSE MERCHANDISE,804
38,2258,Friday,7524320123,1,FROZEN FOODS,1853
38,2258,Friday,3485600408,2,IMPULSE MERCHANDISE,801
38,2258,Friday,2550020188,1,GROCERY DRY GOODS,3304
38,2258,Friday,1380012009,1,FROZEN FOODS,1901
38,2258,Friday,4400003210,2,IMPULSE MERCHANDISE,804
38,2258,Friday,4400003412,1,IMPULSE MERCHANDISE,804
38,2258,Friday,7835470823,1,DAIRY,7957
38,2258,Friday,8265750406,1,DSD GROCERY,2352
38,2258,Friday,1380010340,2,FROZEN FOODS,1901
38,2258,Friday,4950800600,1,SERVICE DELI,5010
38,2258,Friday,4400003113,1,DSD GROCERY,3717
38,2258,Friday,2068500027,1,DSD GROCERY,9275
38,2258,Friday,9955500060,1,GROCERY DRY GOODS,3309
8,2286,Friday,7830007050,1,PHARMACY OTC,255
21,2287,Friday,7535303660,1,PAINT AND ACCESSORIES,4010
21,2287,Friday,7535311723,6,OFFICE SUPPLIES,3550
8,2294,Friday,2430004130,1,COMM BREAD,3707
8,2294,Friday,2430083561,1,COMM BREAD,2286
5,2296,Friday,36382405620,1,PHARMACY OTC,1121
5,2296,Friday,31254720430,1,PHARMACY OTC,1356
5,2296,Friday,36382427663,1,PHARMACY OTC,1135
5,2296,Friday,4400003214,1,IMPULSE MERCHANDISE,804
5,2296,Friday,5100020009,1,DSD GROCERY,4621
5,2296,Friday,4400003334,1,DSD GROCERY,2759
38,2338,Friday,7214001407,1,BEAUTY,4010
38,2338,Friday,2740010307,1,DAIRY,1252
38,2338,Friday,3800039122,1,GROCERY DRY GOODS,3600
38,2338,Friday,6343589111,1,HOUSEHOLD PAPER GOODS,2021
38,2338,Friday,3422343728,1,SPORTING GOODS,5105
38,2338,Friday,7047029421,2,DAIRY,1344
38,2338,Friday,6233889666,1,HOUSEHOLD CHEMICALS/SUPP,8945
38,2338,Friday,7046200105,1,"CANDY, TOBACCO, COOKIES",707
38,2338,Friday,7046200105,1,"CANDY, TOBACCO, COOKIES",707
38,2338,Friday,18778700092,1,DAIRY,7978
38,2338,Friday,6.95E+11,1,INFANT APPAREL,6414
5,2374,Friday,,1,PHARMACY RX,
8,2377,Friday,7084781116,1,DSD GROCERY,3467
5,2390,Friday,,1,PHARMACY RX,
35,2408,Friday,3800084522,1,DSD GROCERY,3353
35,2408,Friday,3400029005,1,"CANDY, TOBACCO, COOKIES",75
35,2408,Friday,4900002890,1,DSD GROCERY,9515
35,2408,Friday,68113178113,2,DSD GROCERY,9214
35,2408,Friday,3400008803,1,"CANDY, TOBACCO, COOKIES",79
999,2459,Friday,72654751080,-1,LADIESWEAR,585
999,2459,Friday,72654751032,-1,LADIESWEAR,585
999,2459,Friday,87458604270,1,IMPULSE MERCHANDISE,8023
999,2459,Friday,72654751087,-1,LADIESWEAR,585
999,2459,Friday,72654751045,-1,LADIESWEAR,585
999,2459,Friday,72654747898,-1,LADIESWEAR,585
999,2459,Friday,72654751066,-1,LADIESWEAR,585
8,2475,Friday,7920055833,1,"CANDY, TOBACCO, COOKIES",707
8,2475,Friday,4223830221,1,"CANDY, TOBACCO, COOKIES",97
8,2475,Friday,4000042431,1,IMPULSE MERCHANDISE,100
40,2499,Friday,2068500081,1,DSD GROCERY,4524
40,2499,Friday,1657195084,2,DSD GROCERY,3858
40,2499,Friday,2529300216,1,DAIRY,1511
40,2499,Friday,3338366602,2,PRODUCE,7700
40,2499,Friday,7874237137,2,GROCERY DRY GOODS,3819
40,2499,Friday,1657195085,2,DSD GROCERY,3858
40,2499,Friday,3450044807,1,DAIRY,7953
40,2499,Friday,2265572274,2,MEAT - FRESH & FROZEN,6158
40,2499,Friday,4065,1,PRODUCE,8101
40,2499,Friday,30521500700,1,PERSONAL CARE,3010
40,2499,Friday,4093,1,PRODUCE,4008
40,2499,Friday,7830009923,1,PHARMACY OTC,265
40,2499,Friday,2068507940,1,DSD GROCERY,4524
40,2499,Friday,68113153208,1,PRODUCE,7025
40,2499,Friday,1980031788,1,HOUSEHOLD CHEMICALS/SUPP,4510
40,2499,Friday,1600027528,1,GROCERY DRY GOODS,3559
40,2499,Friday,1657194035,2,DSD GROCERY,3858
40,2499,Friday,4460030705,1,HOUSEHOLD CHEMICALS/SUPP,52
40,2499,Friday,2840037218,1,DSD GROCERY,9275
8,2505,Friday,1070080727,1,IMPULSE MERCHANDISE,115
32,2518,Friday,2746718450,1,INFANT APPAREL,1202
32,2518,Friday,2746722669,1,INFANT APPAREL,1202
32,2518,Friday,7502004436,1,INFANT CONSUMABLE HARDLINES,1004
32,2518,Friday,66902801005,1,INFANT CONSUMABLE HARDLINES,2006
3,2522,Friday,60538896309,1,FINANCIAL SERVICES,276
3,2522,Friday,68113163351,1,FINANCIAL SERVICES,275
9,2523,Friday,7633311530,1,AUTOMOTIVE,1004
9,2523,Friday,910050370,1,AUTOMOTIVE,1005
36,2551,Friday,8520000125,1,"LIQUOR,WINE,BEER",3452
36,2551,Friday,3700042688,1,PHARMACY OTC,271
36,2551,Friday,61126999100,1,DSD GROCERY,3467
36,2551,Friday,3700083904,1,PHARMACY OTC,250
36,2551,Friday,7830006990,1,PHARMACY OTC,269
36,2551,Friday,3700030165,1,PHARMACY OTC,250
39,2552,Friday,7874208932,1,BAKERY,9801
39,2552,Friday,4400002950,1,IMPULSE MERCHANDISE,804
39,2552,Friday,7160301882,1,BEAUTY,3501
39,2552,Friday,3000031069,1,GROCERY DRY GOODS,4351
39,2552,Friday,7874237170,1,GROCERY DRY GOODS,3556
39,2552,Friday,7874214227,1,BEAUTY,6080
39,2552,Friday,88530625319,1,MENS WEAR,1102
24,2567,Friday,81891401553,1,COOK AND DINE,1208
24,2567,Friday,2214347110,1,BATH AND SHOWER,417
24,2567,Friday,4900000977,1,DSD GROCERY,9211
24,2567,Friday,7385402177,1,TOYS,2024
9,2568,Friday,60538814995,1,SHOES,8022
999,2656,Friday,68113178251,1,FINANCIAL SERVICES,281
999,2656,Friday,68113178252,1,FINANCIAL SERVICES,280
19,2665,Friday,87837600340,1,ELECTRONICS,4502
25,2745,Friday,81048602130,1,MENSWEAR,6271
25,2745,Friday,8.81E+11,1,LADIESWEAR,301
25,2745,Friday,8.81E+11,1,LADIESWEAR,324
25,2745,Friday,8.81E+11,1,LADIESWEAR,3120
25,2745,Friday,8.81E+11,1,LADIESWEAR,324
25,2745,Friday,84615001225,1,JEWELRY AND SUNGLASSES,4121
25,2745,Friday,73240996451,1,LADIESWEAR,3383
25,2745,Friday,8.81E+11,1,PLUS AND MATERNITY,61
25,2745,Friday,88741174788,1,LADIESWEAR,3350
37,2755,Friday,79000200058,1,LAWN AND GARDEN,5173
37,2755,Friday,85126400310,1,PRODUCE,905
37,2755,Friday,1780014920,1,PETS AND SUPPLIES,240
37,2755,Friday,4065,1,PRODUCE,8101
37,2755,Friday,7146410017,1,PRODUCE,7652
37,2755,Friday,4011,1,PRODUCE,5501
37,2755,Friday,76172005820,1,GROCERY DRY GOODS,4403
37,2755,Friday,2149600546,1,HORTICULTURE AND ACCESS,5240
37,2755,Friday,3338360002,1,PRODUCE,4005
37,2755,Friday,4087,1,PRODUCE,7803
37,2755,Friday,7356100581,1,LAWN AND GARDEN,5060
37,2755,Friday,7962507189,1,BEAUTY,5020
37,2755,Friday,7303515201,1,LAWN AND GARDEN,5064
37,2755,Friday,3338353070,1,PRODUCE,4113
39,2777,Friday,4060034512,1,DAIRY,1252
39,2777,Friday,4312,1,PRODUCE,5703
39,2777,Friday,4460030784,1,HOUSEHOLD CHEMICALS/SUPP,1014
39,2777,Friday,61659450606,1,DAIRY,7962
39,2777,Friday,7874206888,1,HOUSEHOLD CHEMICALS/SUPP,145
39,2777,Friday,7874235186,1,DAIRY,1508
39,2777,Friday,7217923038,1,COOK AND DINE,369
39,2777,Friday,4693,1,PRODUCE,4450
39,2777,Friday,4087,1,PRODUCE,7803
999,2789,Friday,69991987578,-1,FABRICS AND CRAFTS,738
999,2789,Friday,1632126242,-1,FABRICS AND CRAFTS,710
999,2789,Friday,88530825674,-1,HOME DECOR,390
33,2818,Friday,4000049454,1,IMPULSE MERCHANDISE,115
33,2818,Friday,9451441251,1,HOUSEHOLD CHEMICALS/SUPP,750
33,2818,Friday,88596758578,1,HOUSEHOLD CHEMICALS/SUPP,2040
33,2818,Friday,7874227487,1,DSD GROCERY,4631
33,2818,Friday,3400000480,2,IMPULSE MERCHANDISE,115
33,2818,Friday,7874204710,1,DSD GROCERY,4631
27,2836,Friday,4011,1,PRODUCE,5501
27,2836,Friday,68113132897,1,PRODUCE,7025
27,2836,Friday,85859500050,1,GROCERY DRY GOODS,2500
27,2836,Friday,1630016566,1,DAIRY,1404
27,2836,Friday,65112400112,1,LAWN AND GARDEN,5148
27,2836,Friday,3224756523,1,LAWN AND GARDEN,5671
27,2836,Friday,4017,1,PRODUCE,1203
9,2840,Friday,6.92E+11,1,SPORTING GOODS,201
5,2873,Friday,68113103890,2,PHARMACY OTC,604
3,2890,Friday,68113176761,1,FINANCIAL SERVICES,283
25,2900,Friday,1326261259,1,"GIRLS WEAR, 4-6X  AND 7-14",117
25,2900,Friday,1326261470,1,"GIRLS WEAR, 4-6X  AND 7-14",117
25,2900,Friday,1326150127,1,BOYS WEAR,7608
25,2900,Friday,1326150087,1,BOYS WEAR,7603
25,2900,Friday,1326150162,1,BOYS WEAR,7608
25,2900,Friday,60538816907,1,SHOES,1910
25,2900,Friday,4900005010,1,DSD GROCERY,9570
25,2900,Friday,4900005010,-1,DSD GROCERY,9570
25,2900,Friday,7871547538,1,"GIRLS WEAR, 4-6X  AND 7-14",177
25,2900,Friday,1326263271,1,"GIRLS WEAR, 4-6X  AND 7-14",117
25,2900,Friday,60538810507,1,SHOES,4815
25,2900,Friday,2500005392,2,DSD GROCERY,3004
25,2900,Friday,1326150052,1,BOYS WEAR,7603
42,2920,Friday,68113107913,3,INFANT CONSUMABLE HARDLINES,1001
42,2920,Friday,76594046359,1,FABRICS AND CRAFTS,2650
42,2920,Friday,4288741532,1,IMPULSE MERCHANDISE,8285
42,2920,Friday,81137302044,1,FABRICS AND CRAFTS,3605
42,2920,Friday,76594046357,1,FABRICS AND CRAFTS,2650
42,2920,Friday,68113107911,3,INFANT CONSUMABLE HARDLINES,1001
42,2920,Friday,76594045839,1,FABRICS AND CRAFTS,2650
42,2920,Friday,5114131492,1,OFFICE SUPPLIES,3501
42,2920,Friday,7518204937,1,IMPULSE MERCHANDISE,8285
42,2920,Friday,7940006662,1,PERSONAL CARE,5030
42,2920,Friday,7940040359,1,PERSONAL CARE,1
42,2920,Friday,4650071959,1,HOUSEHOLD CHEMICALS/SUPP,8920
42,2920,Friday,1200066886,1,DSD GROCERY,9547
42,2920,Friday,7940006661,1,PERSONAL CARE,5008
42,2920,Friday,76594016833,1,FABRICS AND CRAFTS,2606
42,2920,Friday,88851060193,1,INFANT APPAREL,6791
6,2927,Friday,7800001133,1,DSD GROCERY,4615
25,2938,Friday,78101327934,1,PLUS AND MATERNITY,289
25,2938,Friday,78101332753,2,PLUS AND MATERNITY,289
25,2938,Friday,78101332753,-1,PLUS AND MATERNITY,289
25,2938,Friday,72654747898,1,LADIESWEAR,585
25,2938,Friday,7464102712,1,PRODUCE,5906
25,2938,Friday,72654752096,1,LADIESWEAR,585
25,2938,Friday,76705282874,1,SLEEPWEAR/FOUNDATIONS,420
25,2938,Friday,7146401776,1,PRODUCE,7131
25,2938,Friday,20966500000,1,SERVICE DELI,7010
25,2938,Friday,4900000764,1,DSD GROCERY,9546
25,2938,Friday,20692800000,1,SERVICE DELI,7010
8,2973,Friday,2840016189,1,IMPULSE MERCHANDISE,808
39,3028,Friday,4460030769,1,HOUSEHOLD CHEMICALS/SUPP,1025
39,3028,Friday,980080005,1,IMPULSE MERCHANDISE,611
39,3028,Friday,2840000288,1,DSD GROCERY,3658
39,3028,Friday,2570070400,1,HOUSEHOLD CHEMICALS/SUPP,60
39,3028,Friday,7092210422,1,HOUSEHOLD CHEMICALS/SUPP,60
39,3028,Friday,7050105105,1,BEAUTY,4541
39,3028,Friday,88694429353,1,SLEEPWEAR/FOUNDATIONS,1242
39,3028,Friday,87121700631,1,PERSONAL CARE,5230
39,3028,Friday,87121700811,1,PERSONAL CARE,8101
39,3028,Friday,7830007023,1,PHARMACY OTC,255
39,3028,Friday,3500039371,1,HOUSEHOLD CHEMICALS/SUPP,2070
9,3034,Friday,6827483338,1,DSD GROCERY,9216
9,3034,Friday,72503320418,1,SHOES,4005
9,3034,Friday,2400050799,1,PRODUCE,6102
9,3034,Friday,82486200814,1,PRODUCE,5996
9,3034,Friday,7874202497,1,DSD GROCERY,4977
8,3036,Friday,7976503128,1,DSD GROCERY,9206
999,3058,Friday,68113178253,-1,FINANCIAL SERVICES,279
32,3069,Friday,1500007600,1,INFANT CONSUMABLE HARDLINES,3155
32,3069,Friday,5220000415,2,INFANT CONSUMABLE HARDLINES,3156
32,3069,Friday,5220000445,1,INFANT CONSUMABLE HARDLINES,3156
32,3069,Friday,1500007609,1,INFANT CONSUMABLE HARDLINES,3175
999,3084,Friday,68113174202,1,FINANCIAL SERVICES,0
3,3110,Friday,60538812237,1,FINANCIAL SERVICES,277
3,3110,Friday,60538812236,1,FINANCIAL SERVICES,278
9,3138,Friday,7161100772,1,AUTOMOTIVE,1035
9,3138,Friday,7869850201,1,AUTOMOTIVE,2040
9,3138,Friday,7194890102,1,AUTOMOTIVE,2011
5,3162,Friday,,1,PHARMACY RX,
9,3205,Friday,60538819035,1,FINANCIAL SERVICES,1000
9,3205,Friday,83032400434,1,IMPULSE MERCHANDISE,1001
9,3214,Friday,2240042919,1,IMPULSE MERCHANDISE,323
8,3222,Friday,5150005004,1,GROCERY DRY GOODS,2500
39,3226,Friday,1200010451,1,DSD GROCERY,3403
39,3226,Friday,74677251040,1,PETS AND SUPPLIES,4802
39,3226,Friday,4.90E+11,1,PETS AND SUPPLIES,4810
39,3226,Friday,3506141610,1,HARDWARE,2380
39,3226,Friday,4900001916,1,DSD GROCERY,9546
39,3226,Friday,4133382501,1,IMPULSE MERCHANDISE,904
39,3226,Friday,4900003165,1,DSD GROCERY,9205
39,3226,Friday,60538812090,-1,PHARMACY OTC,3533
39,3226,Friday,60538812090,1,PHARMACY OTC,3533
39,3226,Friday,60538812090,1,PHARMACY OTC,3533
39,3226,Friday,74677251012,1,PETS AND SUPPLIES,4802
39,3226,Friday,7314920759,3,HOME MANAGEMENT,6638
20,3230,Friday,4160800105,1,PHARMACY OTC,4500
20,3230,Friday,65006600025,1,PHARMACY OTC,4079
20,3230,Friday,7825405063,2,AUTOMOTIVE,2013
20,3230,Friday,7385200938,1,IMPULSE MERCHANDISE,323
5,3232,Friday,84273309655,-1,LADIESWEAR,18
5,3232,Friday,84273309655,1,LADIESWEAR,18
5,3232,Friday,7329902008,1,GROCERY DRY GOODS,2652
5,3232,Friday,30087040203,1,PHARMACY OTC,603
5,3232,Friday,31254662213,1,PHARMACY OTC,1110
5,3232,Friday,,1,PHARMACY RX,
39,3238,Friday,20269800000,1,SERVICE DELI,4042
39,3238,Friday,7874203951,1,HOUSEHOLD PAPER GOODS,3011
39,3238,Friday,74300270018,1,FROZEN FOODS,9705
39,3238,Friday,7756748383,1,FROZEN FOODS,1853
39,3238,Friday,4282556774,1,LADIES SOCKS,3721
39,3238,Friday,7940011802,1,PERSONAL CARE,27
39,3238,Friday,1960004580,2,FROZEN FOODS,9117
39,3238,Friday,1650053764,2,PHARMACY OTC,1121
39,3238,Friday,2840007095,1,DSD GROCERY,9264
39,3238,Friday,2840042173,1,DSD GROCERY,9256
39,3238,Friday,7874205234,1,DAIRY,1511
39,3238,Friday,74300270020,1,FROZEN FOODS,9705
39,3238,Friday,30573196210,1,PHARMACY OTC,1181
42,3246,Friday,8265778540,1,DSD GROCERY,9216
42,3246,Friday,69074250800,1,MENS WEAR,203
42,3246,Friday,61965909414,1,ELECTRONICS,1200
42,3246,Friday,4000042051,1,"CANDY, TOBACCO, COOKIES",82
21,3299,Friday,5.01E+11,1,FABRICS AND CRAFTS,1309
21,3299,Friday,67212501349,1,OFFICE SUPPLIES,6733
21,3299,Friday,2899520663,1,FABRICS AND CRAFTS,1058
21,3299,Friday,2899521487,1,FABRICS AND CRAFTS,1063
21,3299,Friday,2899550557,1,FABRICS AND CRAFTS,2807
21,3299,Friday,2899550559,1,FABRICS AND CRAFTS,2807
21,3299,Friday,72690602309,1,FABRICS AND CRAFTS,425
21,3299,Friday,2625982769,1,FABRICS AND CRAFTS,7018
21,3299,Friday,2625982769,1,FABRICS AND CRAFTS,7018
21,3299,Friday,2643854450,2,FABRICS AND CRAFTS,2922
21,3299,Friday,2600000421,1,FABRICS AND CRAFTS,2912
21,3299,Friday,2643800295,1,FABRICS AND CRAFTS,2913
21,3299,Friday,72690602028,1,FABRICS AND CRAFTS,426
21,3299,Friday,1558679343,1,FABRICS AND CRAFTS,8053
5,3366,Friday,3700074085,1,PHARMACY OTC,2207
5,3366,Friday,1400775500,1,PHARMACY OTC,3031
5,3366,Friday,4282335721,1,CELEBRATION,6
5,3366,Friday,64541681426,1,CELEBRATION,988
5,3366,Friday,4282335509,1,CELEBRATION,6
5,3366,Friday,38151918074,1,PERSONAL CARE,5014
19,3386,Friday,88611178782,1,ELECTRONICS,1264
24,3404,Friday,60538804585,1,FINANCIAL SERVICES,3903
24,3404,Friday,3224756523,1,LAWN AND GARDEN,5671
24,3404,Friday,83632100651,1,COOK AND DINE,438
3,3417,Friday,68113107939,1,FINANCIAL SERVICES,200
3,3417,Friday,60538887953,1,FINANCIAL SERVICES,285
40,3433,Friday,4400003394,1,DSD GROCERY,3605
40,3433,Friday,1450000717,1,FROZEN FOODS,6506
40,3433,Friday,4240014862,1,GROCERY DRY GOODS,3630
40,3433,Friday,4850001830,1,DAIRY,1404
40,3433,Friday,7874211770,1,DAIRY,7960
40,3433,Friday,3700081114,1,HOUSEHOLD CHEMICALS/SUPP,8915
40,3433,Friday,7240000730,2,GROCERY DRY GOODS,2602
40,3433,Friday,4011,1,PRODUCE,5501
40,3433,Friday,7518500150,1,COMM BREAD,3728
40,3433,Friday,7225003712,1,COMM BREAD,3710
40,3433,Friday,4440015440,1,FROZEN FOODS,2303
40,3433,Friday,2840006405,1,DSD GROCERY,7002
40,3433,Friday,2840006404,1,DSD GROCERY,7002
40,3433,Friday,2370002188,1,FROZEN FOODS,4061
40,3433,Friday,2840007673,1,DSD GROCERY,9268
40,3433,Friday,88513178387,1,INFANT CONSUMABLE HARDLINES,1010
40,3433,Friday,7056098352,1,FROZEN FOODS,1753
40,3433,Friday,4110070465,1,BEAUTY,6004
40,3433,Friday,7518204700,1,IMPULSE MERCHANDISE,8285
40,3433,Friday,980000107,1,IMPULSE MERCHANDISE,145
40,3433,Friday,4440015320,1,FROZEN FOODS,2303
40,3433,Friday,2840042158,1,DSD GROCERY,9256
40,3433,Friday,4300004990,1,GROCERY DRY GOODS,3309
40,3433,Friday,3338353050,1,PRODUCE,4112
40,3433,Friday,7146301032,1,INFANT CONSUMABLE HARDLINES,1010
3,3438,Friday,68113163351,1,FINANCIAL SERVICES,275
3,3438,Friday,60538896309,1,FINANCIAL SERVICES,276
5,3472,Friday,88766181540,1,PHARMACY OTC,1605
43,3473,Friday,78035378403,2,PRODUCE,3601
43,3473,Friday,2521713144,2,TOYS,5420
43,3473,Friday,68113107862,2,BAKERY,5017
43,3473,Friday,3400000529,1,IMPULSE MERCHANDISE,135
43,3473,Friday,3800057608,1,GROCERY DRY GOODS,3600
43,3473,Friday,4155429319,1,IMPULSE MERCHANDISE,338
43,3473,Friday,4400003211,2,IMPULSE MERCHANDISE,804
43,3473,Friday,4400003214,1,IMPULSE MERCHANDISE,804
43,3473,Friday,4400003213,1,IMPULSE MERCHANDISE,804
43,3473,Friday,4321363465,1,BRAS & SHAPEWEAR,2799
43,3473,Friday,64541675842,2,CELEBRATION,70
37,3474,Friday,4178900105,2,GROCERY DRY GOODS,3120
37,3474,Friday,3338353050,1,PRODUCE,4112
37,3474,Friday,3400000652,1,IMPULSE MERCHANDISE,100
37,3474,Friday,8000000674,1,GROCERY DRY GOODS,2901
37,3474,Friday,4178900125,1,GROCERY DRY GOODS,3120
37,3474,Friday,4011,1,PRODUCE,5501
37,3474,Friday,83889103074,1,PHARMACY OTC,3537
37,3474,Friday,7874298522,1,BAKERY,5024
37,3474,Friday,3338366000,1,PRODUCE,7702
37,3474,Friday,5084452902,2,PHARMACY OTC,1121
37,3474,Friday,4360000414,1,DSD GROCERY,4636
37,3474,Friday,68113169983,1,PHARMACY OTC,2062
37,3474,Friday,3338360051,1,PRODUCE,4010
5,3497,Friday,78148525007,1,PHARMACY OTC,2041
33,3502,Friday,3500049874,1,HOUSEHOLD CHEMICALS/SUPP,145
33,3502,Friday,86061900010,2,IMPULSE MERCHANDISE,8246
33,3502,Friday,6132835524,1,HOUSEHOLD PAPER GOODS,3091
33,3502,Friday,7874202807,1,HOUSEHOLD CHEMICALS/SUPP,7010
33,3502,Friday,3320094172,1,HOUSEHOLD CHEMICALS/SUPP,545
33,3502,Friday,75680910494,1,BATH AND SHOWER,4903
33,3502,Friday,1112022259,1,HOUSEHOLD CHEMICALS/SUPP,7010
999,3525,Friday,60538807734,1,FINANCIAL SERVICES,285
999,3525,Friday,68113111868,1,FINANCIAL SERVICES,284
20,3538,Friday,7923802219,1,AUTOMOTIVE,6340
20,3538,Friday,7923802224,1,AUTOMOTIVE,6340
20,3538,Friday,1700010681,1,PERSONAL CARE,55
20,3538,Friday,88381345916,1,SPORTING GOODS,8392
20,3538,Friday,4110080955,1,PHARMACY OTC,1355
20,3538,Friday,4110080955,-1,PHARMACY OTC,1355
5,3545,Friday,,1,PHARMACY RX,
38,3557,Friday,75703794999,1,HOUSEHOLD CHEMICALS/SUPP,5510
38,3557,Friday,4470007505,1,PRE PACKED DELI,7508
38,3557,Friday,7047044616,2,DAIRY,1450
38,3557,Friday,7047000128,2,DAIRY,1351
38,3557,Friday,68113138748,1,PRODUCE,6801
38,3557,Friday,71514181597,1,DAIRY,9020
22,3559,Friday,4016,1,PRODUCE,1201
22,3559,Friday,4650073333,1,HOUSEHOLD CHEMICALS/SUPP,8910
22,3559,Friday,7910010393,1,PETS AND SUPPLIES,610
22,3559,Friday,65651452269,1,JEWELRY AND SUNGLASSES,6800
22,3559,Friday,7667710033,1,IMPULSE MERCHANDISE,804
22,3559,Friday,2519228471,1,MEDIA AND GAMING,9640
22,3559,Friday,88392946579,1,MEDIA AND GAMING,9640
22,3559,Friday,4020,1,PRODUCE,1202
20,3565,Friday,1471744412,2,AUTOMOTIVE,806
20,3565,Friday,7734171130,1,AUTOMOTIVE,808
20,3565,Friday,6414410235,1,DSD GROCERY,2008
20,3565,Friday,7874201503,1,"CANDY, TOBACCO, COOKIES",35
999,3584,Friday,60538812238,-1,FINANCIAL SERVICES,279
15,3590,Friday,64541625305,1,CELEBRATION,10
15,3590,Friday,60538871461,1,DAIRY,9101
15,3590,Friday,7089661998,1,CELEBRATION,53
15,3590,Friday,20966500000,1,SERVICE DELI,7010
15,3590,Friday,60502177400,1,GROCERY DRY GOODS,4406
15,3590,Friday,7874205782,1,HOUSEHOLD PAPER GOODS,6020
15,3590,Friday,7920050458,1,"CANDY, TOBACCO, COOKIES",707
15,3590,Friday,5150060590,4,GROCERY DRY GOODS,4062
15,3590,Friday,7089624161,1,CELEBRATION,1516
15,3590,Friday,2100005191,1,DAIRY,7953
3,3638,Friday,68113163351,1,FINANCIAL SERVICES,275
3,3638,Friday,60538896309,1,FINANCIAL SERVICES,276
40,3671,Friday,4078,1,PRODUCE,8303
40,3671,Friday,1410007083,1,COMM BREAD,3762
40,3671,Friday,4050,1,PRODUCE,6501
40,3671,Friday,1500004790,1,INFANT CONSUMABLE HARDLINES,3163
40,3671,Friday,1500004830,1,INFANT CONSUMABLE HARDLINES,3163
40,3671,Friday,1500004522,1,INFANT CONSUMABLE HARDLINES,3163
40,3671,Friday,4011,1,PRODUCE,5501
40,3671,Friday,3107,1,PRODUCE,103
40,3671,Friday,3400004025,4,"CANDY, TOBACCO, COOKIES",77
40,3671,Friday,2200001478,1,"CANDY, TOBACCO, COOKIES",94
40,3671,Friday,68113107862,2,BAKERY,5017
40,3671,Friday,5215970115,1,DAIRY,7954
40,3671,Friday,7047046116,1,DAIRY,1345
999,3678,Friday,68113111868,1,FINANCIAL SERVICES,284
999,3678,Friday,60538807734,1,FINANCIAL SERVICES,285
39,3762,Friday,4900005024,1,DSD GROCERY,3004
39,3762,Friday,4900005023,1,DSD GROCERY,3004
39,3762,Friday,7343500006,2,COMM BREAD,3791
39,3762,Friday,68113191744,1,SERVICE DELI,3051
39,3762,Friday,8210073856,1,"LIQUOR,WINE,BEER",2301
9,3770,Friday,4650073175,1,IMPULSE MERCHANDISE,337
9,3770,Friday,2200000514,1,IMPULSE MERCHANDISE,135
9,3770,Friday,82065010971,1,IMPULSE MERCHANDISE,6002
7,3791,Friday,7225004319,2,COMM BREAD,3702
7,3791,Friday,3940001870,4,GROCERY DRY GOODS,2839
7,3791,Friday,5000016011,4,GROCERY DRY GOODS,3251
8,3817,Friday,7297900416,1,DSD GROCERY,3000
3,3821,Friday,68113176761,1,FINANCIAL SERVICES,283
3,3832,Friday,68113176761,1,FINANCIAL SERVICES,283
35,3917,Friday,4900002469,1,DSD GROCERY,3042
35,3917,Friday,3400040551,1,"CANDY, TOBACCO, COOKIES",79
35,3917,Friday,4900002470,3,DSD GROCERY,3042
35,3917,Friday,1200081009,1,DSD GROCERY,1311
