TripType,DOW,UniqueItems,TotalQty,RtrnQty,NetQty,UniqDepts,OneItemDepts,RtrnDepts
999,Sunday,3,0,3,-3,2,1,2
999,Sunday,11,0,17,-17,4,2,4
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,5,6,2,4,4,3,2
999,Sunday,2,2,0,2,2,2,0
999,Sunday,2,2,0,2,1,0,0
999,Sunday,2,2,1,1,1,0,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,1,1,0,1,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,2,1,2,-1,1,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,2,0,2,-2,1,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,1,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,4,2,2,0,1,0,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,3,0,3,2,2,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,11,14,1,13,6,3,1
999,Sunday,4,2,2,0,1,0,1
999,Sunday,2,0,2,-2,2,2,2
999,Sunday,3,0,4,-4,2,1,2
999,Sunday,2,2,0,2,1,0,0
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,3,0,3,-3,2,1,2
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,4,-4,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,6,6,1,5,2,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,4,2,2,0,3,2,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,3,0,5,-5,2,1,2
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,4,-4,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,4,4,0,4,3,2,0
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,1,1,0,1,0,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,3,0,3,-3,2,1,2
999,Sunday,3,3,0,3,3,3,0
999,Sunday,2,0,2,-2,1,0,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,3,4,0,4,2,1,0
999,Sunday,1,4,4,0,1,1,1
999,Sunday,4,5,0,5,3,2,0
999,Sunday,1,1,0,1,1,1,0
999,Sunday,2,2,0,2,1,0,0
999,Sunday,2,2,0,2,1,0,0
999,Sunday,6,0,6,-6,4,2,4
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,0,2,-2,2,2,2
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,0,2,-2,1,0,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,0,2,-2,2,2,2
999,Sunday,2,2,0,2,2,2,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,2,-2,1,1,1
999,Sunday,4,4,4,0,4,4,4
999,Sunday,1,1,1,0,1,1,1
999,Sunday,3,1,3,-2,2,1,1
999,Sunday,4,0,9,-9,4,4,4
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,1,0,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,3,6,0,6,3,3,0
999,Sunday,3,3,0,3,3,3,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,0,3,-3,1,0,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,2,0,2,1,0,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,4,1,4,-3,4,4,3
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,1,0,2,-2,1,1,1
999,Sunday,1,1,1,0,1,1,1
999,Sunday,2,1,1,0,2,2,1
999,Sunday,1,1,0,1,1,1,0
999,Sunday,1,1,1,0,1,1,1
999,Sunday,5,5,1,4,3,1,1
999,Sunday,1,2,0,2,1,1,0
999,Sunday,1,0,1,-1,1,1,1
999,Sunday,8,8,0,8,2,0,0
999,Sunday,1,1,0,1,1,1,0
999,Monday,9,10,10,0,3,2,3
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,2,0,2,1,1,0
999,Monday,2,2,0,2,1,0,0
999,Monday,3,3,0,3,3,3,0
999,Monday,2,1,2,-1,2,2,2
999,Monday,2,0,2,-2,1,0,1
999,Monday,5,4,1,3,2,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,1,0,1,1,1,0
999,Monday,1,1,0,1,1,1,0
999,Monday,2,0,2,-2,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,2,-2,2,2,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,4,1,3,-2,2,1,1
999,Monday,2,0,2,-2,2,2,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,2,3,0,3,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,3,2,1,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,2,0,1,0,1
999,Monday,2,2,0,2,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,2,0,3,-3,1,0,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,3,-2,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,2,-2,2,2,2
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,6,-6,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,5,0,9,-9,2,0,2
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,2,2,0
999,Monday,2,1,1,0,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,11,9,5,4,2,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,2,-2,2,2,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,2,-2,2,2,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,4,0,4,-4,1,0,1
999,Monday,2,2,0,2,1,0,0
999,Monday,3,0,3,-3,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,3,10,0,10,2,1,0
999,Monday,2,2,0,2,1,0,0
999,Monday,2,0,2,-2,1,0,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,3,0,3,-3,1,0,1
999,Monday,2,2,0,2,2,2,0
999,Monday,1,0,2,-2,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,2,0,3,-3,2,2,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,3,3,0,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,3,0,3,-3,2,1,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,2,2,2,0,1,0,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,8,3,5,-2,6,5,3
999,Monday,2,0,2,-2,1,0,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,2,0,2,2,2
999,Monday,2,2,0,2,1,0,0
999,Monday,2,1,1,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,2,-2,1,0,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,2,0,2,-2,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,3,0,3,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,2,2,0,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,2,2,2,0,1,0,1
999,Monday,9,13,0,13,5,3,0
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,2,1,1,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,2,0,2,-2,2,2,2
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,3,-3,2,2,2
999,Monday,2,2,0,2,2,2,0
999,Monday,9,15,0,15,5,2,0
999,Monday,2,2,0,2,1,0,0
999,Monday,1,1,1,0,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,3,0,4,-4,2,1,2
999,Monday,2,2,0,2,1,0,0
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,4,1,4,-3,4,4,3
999,Monday,2,1,1,0,1,0,1
999,Monday,1,2,2,0,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,2,1,1,0,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,2,2,1
999,Monday,3,3,3,0,2,1,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,5,0,5,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,2,2,1
999,Monday,2,1,1,0,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,4,0,4,-4,4,4,4
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,2,2,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,5,5,0,5,4,3,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,2,-2,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,8,9,2,7,7,6,2
999,Monday,2,1,1,0,2,2,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,1,1,0,1,1,1
999,Monday,3,0,3,-3,1,0,1
999,Monday,6,0,9,-9,1,0,1
999,Monday,1,2,0,2,1,1,0
999,Monday,2,2,0,2,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,4,5,5,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,3,0,3,-3,2,1,2
999,Monday,4,5,0,5,3,2,0
999,Monday,2,2,0,2,1,0,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,3,6,0,6,2,1,0
999,Monday,2,1,1,0,2,2,1
999,Monday,3,4,0,4,2,1,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,3,4,0,4,2,1,0
999,Monday,3,3,3,0,2,1,2
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,1,0,0
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,0,7,-7,1,0,1
999,Monday,4,0,4,-4,1,0,1
999,Monday,3,0,3,-3,3,3,3
999,Monday,1,0,1,-1,1,1,1
999,Monday,3,6,0,6,3,3,0
999,Monday,2,1,1,0,2,2,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,2,0,2,2,2,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,6,5,1,4,4,2,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,1,1,0,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,1,1,1,0,1,1,1
999,Monday,15,18,0,18,6,4,0
999,Monday,1,0,1,-1,1,1,1
999,Monday,2,1,1,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,10,15,0,15,6,4,0
999,Monday,1,1,0,1,1,1,0
999,Monday,8,7,1,6,5,3,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,1,0,1,1,1,0
999,Monday,2,0,2,-2,1,0,1
999,Monday,2,2,2,0,1,0,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,1,0,1,-1,1,1,1
999,Monday,4,2,2,0,1,0,1
999,Monday,1,1,0,1,1,1,0
999,Monday,1,2,2,0,1,1,1
999,Monday,3,3,0,3,3,3,0
999,Monday,3,3,0,3,2,1,0
999,Monday,2,1,1,0,1,0,1
999,Monday,2,1,1,0,2,2,1
999,Monday,5,5,0,5,3,2,0
999,Monday,3,3,0,3,3,3,0
999,Monday,1,1,0,1,1,1,0
999,Monday,3,4,4,0,1,0,1
999,Monday,2,2,0,2,2,2,0
999,Tuesday,8,13,0,13,5,3,0
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,9,7,2,5,4,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,12,18,5,13,6,2,3
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,3,3,0,3,2,1,0
999,Tuesday,2,0,3,-3,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,8,1,7,-6,4,3,3
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,1,1,0,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,4,0,4,-4,2,1,2
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,2,0,1,0,1
999,Tuesday,3,3,0,3,3,3,0
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,2,2,1,1,2,2,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,2,1,2,-1,2,2,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,5,-5,1,1,1
999,Tuesday,4,5,0,5,3,2,0
999,Tuesday,3,0,4,-4,1,0,1
999,Tuesday,1,0,3,-3,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,1,1,0,1,0,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,2,1,1,0,2,2,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,3,0,3,-3,1,0,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,3,2,1,1,1,0,1
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,2,-2,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,4,-4,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,30,0,52,-52,10,4,10
999,Tuesday,2,1,1,0,1,0,1
999,Tuesday,2,1,1,0,2,2,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,3,0,3,-3,2,1,2
999,Tuesday,6,0,15,-15,1,0,1
999,Tuesday,3,1,2,-1,3,3,2
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,3,0,3,2,2,0
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,2,2,0,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,2,2,0,2,2,2,0
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,2,0,2,2,2,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,2,2,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,2,2,0,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,3,0,5,-5,3,3,3
999,Tuesday,1,0,2,-2,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,3,0,3,-3,1,0,1
999,Tuesday,2,2,2,0,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,6,0,6,-6,3,1,3
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,1,1,0,1,0,1
999,Tuesday,2,2,2,0,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,1,1,0,2,2,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,4,4,0,4,2,1,0
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,2,-2,1,1,1
999,Tuesday,2,2,1,1,2,2,1
999,Tuesday,2,2,7,-5,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,5,5,0,5,4,3,0
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,2,1,1,0,2,2,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,2,-2,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,4,8,8,0,2,1,2
999,Tuesday,2,6,0,6,2,2,0
999,Tuesday,1,2,2,0,1,1,1
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,2,2,0,2,2,2
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,2,2,0,2,1,0,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,0,2,-2,2,2,2
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,0,1,1,1,0
999,Tuesday,2,1,1,0,1,0,1
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,2,0,2,-2,1,0,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,4,0,4,-4,2,0,2
999,Tuesday,3,0,4,-4,1,0,1
999,Tuesday,1,0,2,-2,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,2,1,6,-5,2,2,1
999,Tuesday,1,4,0,4,1,1,0
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,1,1,0,1,1,1
999,Tuesday,3,3,0,3,2,1,0
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,1,0,1,-1,1,1,1
999,Tuesday,4,1,4,-3,2,1,1
999,Tuesday,2,1,1,0,1,0,1
